address,chain,entity_type,risk_label,risk_type,source,loss_usd,root_cause
0x1c7e265685914927925d6e930a809e942b538db3,ETH,contract,0,legit,eth_addresses,,nan
0x1c82bdbd43a3c8bf455d170c4cda55d923f86517,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x1c82ee5b828455f870eb2998f2c9b6cc2d52a5f6,ETH,wallet,0,legit,eth_addresses,,nan
0x1c83501478f1320977047008496dacbd60bb15ef,ETH,token,0,legit,eth_addresses,,nan
0x1c85412702c7cda339f9343f5150422e5ddd5dac,ETH,contract,1,exploit,malicious_smart_contracts,,nan
0x1c877ba1d3b384410b61f1663ca1b8130f4ad59c,ETH,contract,0,legit,eth_addresses,,nan
0x1c9052e823b5f4611ef7d5fb4153995b040ccbf5,ETH,token,0,legit,eth_addresses,,nan
0x1c95b093d6c236d3ef7c796fe33f9cc6b8606714,ETH,token,0,legit,eth_addresses,,nan
0x1c98ad0777973f879eb0ca89fdd7c90fc762ba5a,ETH,contract,0,legit,eth_addresses,,nan
0x1c994a7a8038e52758ff39b9e9fc579fb9bf1c46,ETH,wallet,1,phishing,etherscan_malicious;phishing_scams,,nan
0x1c9e18c8ab156753f7eca95d8c042f7842aaf09e,ETH,contract,0,legit,eth_addresses,,nan
0x1ca986d74577c0a590929b248ddc88707decc8b3,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1ca9e79fe11375796fbe56057a58c8d1429246ef,ETH,contract,0,legit,eth_addresses,,nan
0x1caf06803963a66420aa48f9d92219388c894d17,ETH,contract,0,legit,eth_addresses,,nan
0x1cb3209d45b2a60b7fbca1ccdbf87f674237a4aa,ETH,token,0,legit,eth_addresses,,nan
0x1cb620d10559cbcc5083e783b01f07481c043b74,ETH,wallet,1,Dodgy,eth_addresses,,nan
0x1cbada50c52c3c311f66929ab1c02db4c8a01f5f,ETH,wallet,1,phishing,etherscan_malicious;phishing_scams,,nan
0x1cbc864ea74e0f23f103df8623ba56a01b1eda59,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1cbdb2fa7861f1b3d01e0249c1cd3532829fb08a,ETH,wallet,1,phishing,etherscan_malicious;phishing_scams,,nan
0x1cbf0fe18f936d6b6e721341c63a7dec833c0db4,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1cc4610217cf242b1fa2ec14541cca960cc554d3,ETH,contract,0,legit,eth_addresses,,nan
0x1cc46f05c98d409375012c9e0ab0ae105c72b3ee,ETH,wallet,1,phishing,etherscan_malicious;phishing_scams,,nan
0x1cc712e2a9f77149c2eb3a4051b6dd63d71dbc4f,ETH,contract,0,legit,eth_addresses,,nan
0x1cc9567ea2eb740824a45f8026ccf8e46973234d,ETH,token,0,legit,eth_addresses,,nan
0x1cca3b5ad8539260785fce66b895b7f85b8563aa,ETH,contract,0,legit,eth_addresses,,nan
0x1ccaa0f2a7210d76e1fdec740d5f323e2e1b1672,ETH,token,0,legit,eth_addresses,,nan
0x1ccc8b1e7cb1999d370e1e277f021f054f0893a5,ETH,contract,0,legit,eth_addresses,,nan
0x1ccc9b2769741ab0e1620721df7cf8ff1d70716b,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;eth_addresses,,nan
0x1ccd1b13b7473cdcc9b1b858cb813de95b465e79,ETH,contract,0,legit,eth_addresses,,nan
0x1cce4079a9c65920390ea38d5ffbeeb3f4aaab77,ETH,token,0,legit,eth_addresses,,nan
0x1ccf09cee0bbf5e7267c846952fdff0ce6aceb5c,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x1ccf09f238a9485de914022d47a99431b7ae9a2d,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1cd2a911a28a034da2645fea802e280253c7f527,ETH,token,0,legit,eth_addresses,,nan
0x1cd53879e0e7dcf187f55ef4e963314fd2a5aa9d,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1cd7e2539b0edfb0f487be2536f874830a44333d,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x1cda42c559d2eb137103d9a01d1ae736deda3aef,ETH,contract,0,legit,eth_addresses,,nan
0x1cdef8c8d1ac80f3eef0b33c49894bbe00c25ea1,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x1ce4312fdd45c9184a5561314122b2244bd862c9,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1ce7ae555139c5ef5a57cc8d814a867ee6ee33d8,ETH,wallet,0,legit,eth_addresses,,nan
0x1ce822faf12354c4202bb95e67564c80c65689a7,ETH,token,1,Token Generation,rugpull,7720.0,Mint
0x1ce9200c98b6d9999b60bff53860475a993a8b68,ETH,token,0,legit,eth_addresses,,nan
0x1cea7999fdafe5d156952ebf1816e8aa67a5485e,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1ceaaec5bab1377a31918024f3ee0e26fa457859,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x1cec62223ad247288fa0e6cd16a61e90c3eedbfe,ETH,contract,0,legit,eth_addresses,,nan
0x1ced055917c1c5a4d7aa14b05c6bd09b2b1e6f17,ETH,contract,1,phish-hack;phishing,malicious_smart_contracts;etherscan_malicious;phishing_scams,,nan
0x1cee89ae9b3e388c48f672926b367f7df40456a7,ETH,contract,0,legit,eth_addresses,,nan
0x1cf7be9ebac23df3c2a0046e2494981a019dfb88,ETH,contract,0,legit,eth_addresses,,nan
0x1cfa16ab69b187f9fe0227e069c9a25ef1b25243,ETH,token,0,legit,eth_addresses,,nan
0x1cffb3299a244276940f4d4f898cc4b26a782c2f,ETH,wallet,1,phishing,etherscan_malicious;phishing_scams,,nan
0x1d016296bab33cb1012df3e3c5c409c34f27873a,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x1d01a98f559530f9904631d0a243462b74062478,ETH,contract,0,legit,eth_addresses,,nan
0x1d024825cd31b78bb07caa42251b7ba3a71db9ef,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1d02e1574624b7d9bca53adc7c97c112c9e39642,ETH,contract,0,legit,eth_addresses,,nan
0x1d0806c2c8e69c7c10357ee1f010d1584e0213c2,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x1d0b6fb03b2863bcf7e839bd83170df1178e1e45,ETH,contract,0,legit,eth_addresses,,nan
0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,ETH,token,0,legit,eth_addresses,,nan
0x1d12516664fd8f471868d5c3dbc9b03503838316,ETH,wallet,0,legit,eth_addresses,,nan
0x1d138d1f0e8e5f67540b6054de7db08a610f85b4,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1d150cfcd9bfa01e754e034442341ba85b85f1bb,ETH,contract,0,legit,eth_addresses,,nan
0x1d153dee0a823e9238b4f2e83758e27be3f1158e,ETH,wallet,1,phishing,etherscan_malicious;phishing_scams,,nan
0x1d18604bbf92ba050b99cc6775f70f114f576192,ETH,token,0,legit,eth_addresses,,nan
0x1d1b856d7eac4d6dc3ada061d171c4c0c3cd6513,ETH,token,0,legit,eth_addresses,,nan
0x1d1bd550197c7c0787b9ad0aea9c1cca66ee0e90,ETH,contract,0,legit,eth_addresses,,nan
0x1d1c9f70a68c129096d8181529041843e8bc1a30,ETH,contract,0,legit,eth_addresses,,nan
0x1d1db7271513363097fdc84ed078356329c799e7,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1d1e10e8c66b67692f4c002c0cb334de5d485e41,ETH,contract,0,legit,eth_addresses,,nan
0x1d258a2877447ebb926f4f7245ced09b3e2f9d07,ETH,wallet,1,phishing,etherscan_malicious;phishing_scams,,nan
0x1d2662efae81adf192a9f8cd5286bed3d3987bbf,ETH,contract,0,legit,eth_addresses,,nan
0x1d287cc25dad7ccaf76a26bc660c5f7c8e2a05bd,ETH,token,0,legit,eth_addresses,,nan
0x1d2a6f7add060a5f632639bf5ec5faaae69529db,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1d2ba50dfa3c78da0e56f62d3a9e80a4d20da363,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1d32c5c86d035f6c8d37e471e55c03d1d191b5f8,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1d32ec41c46aa95f85a7e3e1d13aaa75661c08c6,ETH,wallet,1,Dodgy,eth_addresses,,nan
0x1d35c42e9dcb5c5343fbd70fe73b2284d042d082,ETH,contract,0,legit,eth_addresses,,nan
0x1d3878ac859aea6003bbe56c2f4c585bc8f3549c,ETH,contract,1,phish-hack;phishing,malicious_smart_contracts;etherscan_malicious;phishing_scams,,nan
0x1d3ae66660753fd385dc9640da2015dfd7497e75,ETH,wallet,1,Dodgy,eth_addresses,,nan
0x1d3f069406e02936afaa0664bd81986d97858357,ETH,contract,0,legit,eth_addresses,,nan
0x1d415aa39d647834786eb9b5a333a50e9935b796,ETH,contract,0,legit,eth_addresses,,nan
0x1d44b41a742d2b008a8faf655451aa015a59f248,ETH,contract,0,legit,eth_addresses,,nan
0x1d462414fe14cf489c7a21cac78509f4bf8cd7c0,ETH,token,0,legit,eth_addresses,,nan
0x1d462811562cc3675375a6d00c1618a370c27836,ETH,token,0,legit,eth_addresses,,nan
0x1d49428c8d20fd5f22ef44de07d09612800b24ab,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1d496da96caf6b518b133736beca85d5c4f9cbc5,ETH,token,0,legit,eth_addresses,,nan
0x1d4ccc31dab6ea20f461d329a0562c1c58412515,ETH,token,0,legit,eth_addresses,,nan
0x1d4dce520b079a3e3d971eb0b93b1840baf989ab,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1d50588c0aa11959a5c28831ce3dc5f1d3120d29,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1d506ecabe9d00bb29272ba116cc8f3a3a24da86,ETH,wallet,0,legit,eth_addresses,,nan
0x1d52e4636de8c16ffb25855be76630c7fb574e47,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1d5a56402425c1099497c1ad715a6b56aaccb72b,ETH,wallet,1,phishing,etherscan_malicious,,nan
0x1d5ad987b743eb624662fe5c62b8f6015554203a,ETH,contract,0,legit,eth_addresses,,nan
0x1d5bed5ec76b29f944777a5972e55f10849bdee0,ETH,contract,0,legit,eth_addresses,,nan
0x1d60606d8a09b5015d773a80b0c660bb8d91809c,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1d6065940bfd6ac7c4ec1e2a35e1420e0a9c1bff,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1d621c91a41efcfacb651494f1c9a8b45995a852,ETH,token,0,legit,eth_addresses,,nan
0x1d63b553deabba22187c82e94cf2add525808213,ETH,wallet,1,Dodgy,eth_addresses,,nan
0x1d63bbcde3d7c7d54759dc2d4b2a6c25713932bb,ETH,contract,0,legit,eth_addresses,,nan
0x1d6848c6696ddf37ccc6f72b432379fef35d5dc1,ETH,contract,0,legit,eth_addresses,,nan
0x1d6cbd79054b89ade7d840d1640a949ea82b7639,ETH,contract,0,legit,eth_addresses,,nan
0x1d6cd1fbc644ad737db641f0dc91d2634dc8440e,ETH,wallet,1,phishing,etherscan_malicious;phishing_scams,,nan
0x1d72d4746647b7fe84e2bcdefd96c119fb9cb0f0,ETH,contract,0,legit,eth_addresses,,nan
0x1d7821b0167c9eb24b49977d394fb5e4e2c9ab6f,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1d7aec4654fd4d0fd0ade624bebb6e874d2068d1,ETH,contract,0,legit,eth_addresses,,nan
0x1d7bc400d3c6d9d37ec54d0e729cbadd06dc0390,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1d8a1c911a7d7a9ca127b1b71ba906a1e01b6b4d,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1d8ca7baf0895da8afcf153657be064b5092a274,ETH,token,0,legit,eth_addresses,,nan
0x1d8d1386bdbc742a2240cc1af0aeb81e7bd1fc97,ETH,contract,0,legit,eth_addresses,,nan
0x1d91a9b1cec91b6a2293c2e13c88926e600709b3,ETH,wallet,1,Dodgy,eth_addresses,,nan
0x1d952b5fce42d50799be240cdd791978dc236c21,ETH,wallet,1,phishing,etherscan_malicious,,nan
0x1d95fbc578dc0d565fd02ac5a1cfc5490e592def,ETH,contract,1,phish-hack;phishing,malicious_smart_contracts;etherscan_malicious;phishing_scams,,nan
0x1d963688fe2209a98db35c67a041524822cf04ff,ETH,token,0,legit,eth_addresses,,nan
0x1d9a14b02e062279a66ceedccee5946347aa2576,ETH,contract,0,legit,eth_addresses,,nan
0x1d9bb9efc11ce34cb16751ab35ba5a7a0a5e1a4a,ETH,contract,0,legit,eth_addresses,,nan
0x1d9d6296cb40b3ad2fc169e85427cabe81eec418,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x1d9d9670351d7a05c19ed7c06d3085dcbef68264,ETH,contract,0,legit,eth_addresses,,nan
0x1da022710df5002339274aadee8d58218e9d6ab5,ETH,contract,0,legit,eth_addresses,,nan
0x1da02ac05b1fd3e97593ba2aae920d772727380b,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1da6016d07ba099bc93e0bb319fba0c1ec2aeadb,ETH,contract,0,legit,eth_addresses,,nan
0x1da73c1a17f136faf15a666b645dde92a608d809,ETH,contract,0,legit,eth_addresses,,nan
0x1daa4f77ce217bdc80ab7eb7fdd9c95f9d57388c,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1dabd43e0f8a684a02712bcd767056e25026061c,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x1db1a2063504d15d36e9506a192ab7bbb17dbb2a,ETH,contract,0,legit,eth_addresses,,nan
0x1db3dc42185aa6889b92793380c09c2f51b44f26,ETH,wallet,1,phishing,etherscan_malicious;phishing_scams,,nan
0x1dba1131000664b884a1ba238464159892252d3a,ETH,wallet,0,legit,eth_addresses,,nan
0x1dbaf8e0dd079aef23ceb841b311907a4d0059e2,ETH,wallet,1,phishing,etherscan_malicious;phishing_scams,,nan
0x1dbd5f936166642f0861b694ca5ebcdf5660f7b3,ETH,contract,0,legit,eth_addresses,,nan
0x1dc2067049d57fc92c4de1b7d5a607e3a179b300,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x1dc7c107a872af6c3cd437cb015812604fc2181c,ETH,contract,0,legit,eth_addresses,,nan
0x1dcac83e90775b5f4bc2ffac5a5749e25acc610d,ETH,contract,0,legit,eth_addresses,,nan
0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,ETH,wallet,0,legit,eth_addresses,,nan
0x1dcdc60a3c739a0b340433280c24e02467d94ec0,ETH,contract,0,legit,eth_addresses,,nan
0x1dd0445c6859f4850e9542001f38505582775314,ETH,contract,0,legit,eth_addresses,,nan
0x1dd0df760eb950083c1925da19fc7ac1356a190b,ETH,contract,0,legit,eth_addresses,,nan
0x1dd34b35d96f5159567ef4cad2c69c0f87c3195c,ETH,token,1,Transaction Limitation,rugpull,,FreezeAccount
0x1dd4c4c639e6264bfdeeca0e9814d8a33a0c3a40,ETH,wallet,1,phishing,etherscan_malicious;phishing_scams,,nan
0x1dd6166a68d464506ff36269f56e232a2a2cafc3,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1dd80016e3d4ae146ee2ebb484e8edd92dacc4ce,ETH,contract,0,legit,eth_addresses,,nan
0x1ddcabb4ff6e0bf552b034a0ec4ae399bbdb1f6f,ETH,contract,0,legit,eth_addresses,,nan
0x1dde1c4ad966ca4930ad47537e473c48ea5182ac,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1de23f02e185fdc4f6bacc98d6c6419370e38538,ETH,contract,1,phish-hack;phishing;Dodgy,malicious_smart_contracts;etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1de7a822a3c3dc50ee63cc06babde277a876909e,ETH,contract,0,legit,eth_addresses,,nan
0x1dea979ae76f26071870f824088da78979eb91c8,ETH,token,0,legit,eth_addresses,,nan
0x1df30d794ab40fb7d63e603df9eb8cc4fa4a8cb0,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1df42375928b16cd46e7ad14db2e3124ee267ece,ETH,wallet,1,Dodgy,eth_addresses,,nan
0x1dfb7700e67e6046898c2fefe160fb53fec3a27c,ETH,contract,0,legit,eth_addresses,,nan
0x1e0447b19bb6ecfdae1e4ae1694b0c3659614e4e,ETH,contract,0,legit,eth_addresses,,nan
0x1e0490cd098b40e61e3370489a0333f6c9e31467,ETH,contract,0,legit,eth_addresses,,nan
0x1e05791c32a09c24a79410bf0a0731e23144e419,ETH,contract,0,legit,eth_addresses,,nan
0x1e065a0c7f1e22df0ec6a4b67c2b024df25e94a9,ETH,contract,0,legit,eth_addresses,,nan
0x1e066519da193ff58f00bccca979a2c413bfbf10,ETH,contract,0,legit,eth_addresses,,nan
0x1e06d06c84a2a0f26efd2d8b85783156aefb3e0c,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1e071281416b20ac2cd50d2e8093b43f8526940a,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1e0a8374a6c63acaaf4c020cce65c30e855b2b71,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1e0c1f1ef51bfc6f9c7e1cca86574c7fc3d3a050,ETH,contract,0,legit,eth_addresses,,nan
0x1e0f20bde7faa6cf09bd3006285439d7e356addb,ETH,token,1,Fee,rugpull,,Fee modification
0x1e0fe8686850afa01992f5d5611d2d908611933e,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1e1041d4e5e03d90e6350f8a239d8c0e9770f036,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1e12436889e2459202437077549e35b56f1299cb,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1e129947d8758f483f2a0b1e4ed8240887276b9c,ETH,contract,0,legit,eth_addresses,,nan
0x1e13627cd6b6eae63a594fddd7d55528bf7e3b59,ETH,contract,0,legit,eth_addresses,,nan
0x1e197b3a3d6922bb080744fb60fd6ee4bc18045b,ETH,contract,0,legit,eth_addresses,,nan
0x1e1b3e5821099977e3b3fa7489a90bcfdea490d0,ETH,contract,0,legit,eth_addresses,,nan
0x1e1f5e5a8787682253c8e886e97be0ae9e05c5ac,ETH,wallet,1,Dodgy,eth_addresses,,nan
0x1e1fedbeb8ce004a03569a3ff03a1317a6515cf1,ETH,contract,0,legit,eth_addresses,,nan
0x1e21312d1e05a13a7d4af51fff776b93d5324111,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1e26b3d07e57f453cae30f7ddd2f945f5bf3ef33,ETH,token,0,legit,eth_addresses,,nan
0x1e29ca8c874b4dff828297cc2e9856819eea0933,ETH,token,0,legit,eth_addresses,,nan
0x1e2f4e5753ad6a67a2cdbb6f2c8d60f006eea0f1,ETH,wallet,1,Dodgy,eth_addresses,,nan
0x1e2fcfd26d36183f1a5d90f0e6296915b02bcb40,ETH,wallet,0,legit,eth_addresses,,nan
0x1e31a02905731658841bde935920f56dd2ab2c2f,ETH,wallet,1,phishing,etherscan_malicious;phishing_scams,,nan
0x1e32444bf6ca3b8714903a6009e087b614aa42fa,ETH,contract,0,legit,eth_addresses,,nan
0x1e380a4d4a6d16f4b5f873c2d58f34344013b1ef,ETH,contract,0,legit,eth_addresses,,nan
0x1e3c07ce10973fcaebc81468af1d3f390d2a4c71,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1e3f0b4efb8fce43d9e7bba3d3fd6fd25948b484,ETH,wallet,1,phishing,etherscan_malicious;phishing_scams,,nan
0x1e442d0461bd7a52fadb9920f6ed5bb3cd8ff75d,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1e49ff77c355a3e38d6651ce8404af0e48c5395f,ETH,token,0,legit,eth_addresses,,nan
0x1e4f97b9f9f913c46f1632781732927b9019c68b,ETH,contract,0,legit,eth_addresses,,nan
0x1e5139804b5d2197287508bbd1c28c7dca917731,ETH,contract,0,legit,eth_addresses,,nan
0x1e51f9ba6898bcc9d63da95f5e1b483ef74b30d7,ETH,contract,0,legit,eth_addresses,,nan
0x1e542747d716dd531b9fca013616143337c25a21,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x1e5c3a25a478cb23de3843f518582956ba1d2ac8,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1e61c10f3afd2ec2f4b38e9f1346a6861e1d586d,ETH,contract,0,legit,eth_addresses,,nan
0x1e64a054c64d88a3634f6c0701c9f4d660f16137,ETH,contract,0,legit,eth_addresses,,nan
0x1e66008a24a486456a796e0c771fdc0cdf43cad9,ETH,token,0,legit,eth_addresses,,nan
0x1e67f055367bcbce045e1211f09355eb7411236f,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1e6a9ba05c5b538fb200056db77d70c63f3d0193,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1e711a766cd4ec07c590eef54a112190b4826b4e,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1e75f03ff928bca6c1692179679afc0223d7824f,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1e765c2fd0c3bb80d780f2b0e730b6cc3834bdfc,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1e797ce986c3cff4472f7d38d5c4aba55dfefe40,ETH,token,0,legit,eth_addresses,,nan
0x1e7b529e585b54620254f5d0a29d64e7b64767f4,ETH,contract,0,legit,eth_addresses,,nan
0x1e7c660d4934aba3a1c523ea1b71e35ae4d6e5c0,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x1e80dad60d19fb8159af3f440a8ceaa0e5581847,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;eth_addresses,,nan
0x1e857859deb11afd0ca7b760f21a3d8ddb03dbdf,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1e89039e26c0b7f0e922011dbf3e16a230255cd8,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1e891c587b345ab02a31b57c1f926fb08913d10d,ETH,contract,0,legit,eth_addresses,,nan
0x1e891e6c7ea7a7c32d4b9643b90b8a9fa313c77f,ETH,contract,1,phish-hack;phishing,malicious_smart_contracts;etherscan_malicious;phishing_scams,,nan
0x1e89ed298f830c4824b1836e69878b621d5881b0,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x1e8a6e6bd00995c9388545cbda61b8ced50c2360,ETH,contract,0,legit,eth_addresses,,nan
0x1e8cd1222d2d4bb34f0b3b0afcc978b825b65139,ETH,contract,0,legit,eth_addresses,,nan
0x1e9d70ac356dcfd25ad097b0530f93850f7772c4,ETH,contract,0,legit,eth_addresses,,nan
0x1e9e2d34adbd72d6aaf31464c04aaaf2bd148470,ETH,contract,0,legit,eth_addresses,,nan
0x1e9f6746147e937e8e1c29180e15af0bd5fd64bb,ETH,contract,0,legit,eth_addresses,,nan
0x1ea0826e9d7a62c1346d09ea00a69d0f0b1f071e,ETH,token,1,Fee,rugpull,,Fee modification
0x1ea3ecc937bae79353d198db2cdab1e5cbe625dd,ETH,contract,1,phish-hack;phishing,malicious_smart_contracts;etherscan_malicious;phishing_scams,,nan
0x1ea71feaa8e468bdecdfedbbf59f0b1ef448db97,ETH,contract,0,legit,eth_addresses,,nan
0x1eadec9027847685a39fdd73cb38745c8850c8d3,ETH,token,0,legit,eth_addresses,,nan
0x1eaec8a712250a2b4bcad8fd213b6dbeefca7766,ETH,wallet,1,phishing,etherscan_malicious;phishing_scams,,nan
0x1eb0d4794d4067ed004c9d55ff6eb50620b27c58,ETH,token,0,legit,eth_addresses,,nan
0x1eb2bc53fc25a917cca3f031913a3522933a5b92,ETH,contract,0,legit,eth_addresses,,nan
0x1eb786d07d1f49b0f4b329cef579933df3acbf3c,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x1eb7a252df111696e4919d32e270a9711db1584d,ETH,wallet,1,phishing,etherscan_malicious;phishing_scams,,nan
0x1ebf20031b03b80e5f6fdbeb9f86d44145224006,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x1ec1c85769060bfc6c130f3d11e957688415849c,ETH,contract,0,legit,eth_addresses,,nan
0x1ec34ddd6bdffbf83a6e2528ebfa66abd6bf0669,ETH,contract,0,legit,eth_addresses,,nan
0x1ec6ecc934ec1ad85bb4b579cfc53807da435a4d,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1ecb25dffce3cd2824b446e2e7e9d3f48b6f9c90,ETH,contract,0,legit,eth_addresses,,nan
0x1ecfe7ed874611756dbfb427b1fba140431ecc60,ETH,contract,0,legit,eth_addresses,,nan
0x1ed427535098ed38b5e65d1d8852b63b3ea259cc,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1ed5112b32486840071b7cdd2584ded2c66198dd,ETH,wallet,1,phishing,etherscan_malicious,,nan
0x1ed7224aefb32297cdad09f08551393f381672c9,ETH,wallet,1,phishing,etherscan_malicious;phishing_scams,,nan
0x1ed97638af0dac459c29b1c650edcfb4b4ea0aab,ETH,contract,0,legit,eth_addresses,,nan
0x1eda439555f9c2ad5b12761f3c99897d9bdd9d95,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x1edd4a59d12a3f82fe666b448000f2ac46344b2d,ETH,wallet,1,phishing,etherscan_malicious;phishing_scams,,nan
0x1ee30e83436c6aa12d1ac74c9196ce3d529db030,ETH,contract,0,legit,eth_addresses,,nan
0x1ee3e86db3eb58cd13c070ae5aa8056f9ad8fffc,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x1ee5f08f706408192a4f3057c42042599119f9cf,ETH,contract,0,legit,eth_addresses,,nan
0x1ee626c5b66ffbe9e20c49380e03dfd589c2c3a5,ETH,wallet,1,Dodgy,eth_addresses,,nan
0x1ee6b25a0e3f855a10916766df3a056e924e5dce,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x1ee8c303f5ab9b36bc30b9345dec7e9a748fa693,ETH,contract,0,legit,eth_addresses,,nan
0x1eeaf25f2ecbcaf204ecadc8db7b0db9da845327,ETH,contract,0,legit,eth_addresses,,nan
0x1eefad9a556530f8af9a06ff696a48fbc2d369cc,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
